core_temp,hyd_pressure,voltage_draw,sync_rate,coolant_level,vibration,operating_hours,failure
65.92,1720.0,723.9,80.41,329.9,1.395,1676.9,0
62.29,1830.5,506.1,100.0,62.7,6.607,1916.8,1
56.28,1785.4,488.8,92.61,89.1,2.328,3846.2,0
81.48,1784.7,552.5,92.03,483.4,6.007,1260.6,0
63.18,2405.3,559.5,91.06,404.7,2.274,3586.4,0
48.17,1364.4,387.0,100.0,399.2,0.308,3866.2,0
44.79,1989.5,609.6,92.34,325.6,0.885,1298.6,0
54.8,1544.6,541.5,84.14,459.0,2.88,2561.9,0
67.47,2027.4,777.6,100.0,423.0,1.807,2925.0,0
94.08,1802.0,531.5,95.52,115.6,3.299,3466.9,1
52.93,1504.2,431.8,99.54,72.6,4.637,1300.5,1
37.09,1768.5,520.2,95.8,221.2,6.812,3587.3,0
70.2,1448.2,451.3,89.06,388.9,0.541,1166.9,0
57.9,1996.3,704.4,97.58,205.7,3.39,3674.9,0
46.99,944.1,407.7,100.0,275.8,2.925,2320.1,0
,1655.5,539.7,89.98,354.2,0.888,4060.5,1
47.71,998.5,461.0,86.81,163.5,5.912,4193.4,0
58.36,2114.4,535.7,85.49,186.5,2.836,2370.8,0
65.95,1016.5,361.8,77.41,135.4,0.217,235.0,0
51.84,1281.8,585.0,100.0,86.0,4.409,3672.8,0
61.84,1731.6,608.8,97.46,218.4,3.517,4308.5,0
69.57,1578.2,422.3,91.88,230.0,1.355,2428.2,0
65.35,1697.2,682.7,100.0,188.4,1.302,4361.9,0
60.14,1772.5,678.8,86.51,71.1,4.071,2206.7,1
85.89,2291.9,574.6,93.57,103.1,0.861,306.4,0
52.26,1582.4,673.9,85.36,202.3,4.955,1366.0,0
63.34,1485.6,397.4,100.0,466.3,0.042,3496.9,0
,1950.8,545.9,89.81,108.1,0.837,1697.3,1
51.92,795.2,495.2,84.19,302.2,1.524,4459.5,0
43.32,1171.5,350.8,100.0,168.8,5.437,1132.0,0
73.84,1219.3,577.1,92.93,497.2,0.075,2482.1,0
93.65,1412.1,558.3,100.0,210.1,0.273,737.3,0
59.53,2271.3,549.3,92.7,110.1,2.589,1832.7,0
72.12,958.1,497.2,91.71,374.1,1.285,1761.2,0
51.07,10621.244191369631,518.9,100.0,438.6,2.201,1763.6,0
36.97,568.7,469.5,94.19,158.0,6.181,620.3,0
45.75,2109.9,486.6,100.0,399.1,5.08,2807.6,0
42.8,1670.3,369.0,92.68,137.7,5.342,4548.5,1
26.24,1500.3,711.0,91.52,427.3,4.578,1311.0,0
76.18,1657.7,628.2,90.51,68.1,5.2,3723.3,1
53.56,1954.6,532.7,91.81,71.8,1.11,3937.0,0
52.93,1575.1,502.3,83.16,495.8,3.626,3842.7,0
68.26,2329.5,557.7,84.27,290.5,6.499,1600.0,0
44.66,2122.6,547.1,94.78,281.4,3.768,1290.9,0
67.04,1026.6,657.8,91.16,361.7,5.883,2465.8,0
45.6,1547.0,550.0,82.75,448.4,0.471,4777.1,0
,1280.7,387.5,84.4,379.9,5.795,383.5,0
56.01,14536.669133141217,517.8,100.0,451.6,9.593,1942.9,0
70.14,741.5,404.5,100.0,155.8,1.469,4771.0,0
65.01,2249.2,554.1,97.89,193.6,3.033,1576.5,0
66.54,1787.5,511.3,91.17,202.1,,1249.3,0
76.24,1482.1,451.7,100.0,254.4,0.724,2976.7,0
41.11,1963.9,645.7,87.98,248.3,2.759,1610.5,0
69.71,1335.0,728.0,95.98,361.0,0.083,4593.2,0
10.63,1924.8,347.7,97.6,238.1,1.985,4133.1,0
63.27,1417.2,599.0,89.74,476.8,0.515,2053.8,0
83.26,1736.5,411.6,100.0,349.7,0.599,4951.3,0
64.68,1344.4,455.9,84.93,198.4,2.219,2585.0,0
76.54,1780.6,529.7,83.37,164.6,1.774,4456.8,1
64.16,2004.3,477.2,89.33,423.3,2.999,4837.4,0
62.85,1931.7,561.2,96.33,52.8,,3613.7,1
88.58,1693.0,505.1,90.65,439.1,1.913,1421.6,0
57.93,786.8,476.1,93.31,359.9,5.287,3689.2,0
85.5,1631.9,499.1,96.26,196.1,2.437,4526.9,0
,1626.8,416.0,100.0,53.7,,1074.5,0
42.64,1799.9,526.5,83.68,211.2,3.908,769.2,0
21.6,1233.7,602.1,82.01,198.8,3.866,3970.0,0
61.88,1756.3,328.3,95.83,281.2,4.324,25.0,0
86.68,1208.0,433.5,96.56,447.7,6.869,3642.2,0
,1383.5,498.3,90.21,161.0,0.705,1373.2,0
81.49,1374.3,466.9,95.11,345.2,4.488,1607.8,0
51.52,695.3,421.7,100.0,253.7,2.352,3971.7,0
73.73,1785.8,597.1,94.16,274.3,1.412,2912.4,0
45.72,1317.7,525.5,86.36,131.0,3.208,4873.8,0
60.76,943.7,420.2,83.49,162.8,4.05,1756.9,0
18.4,1217.7,583.8,92.45,,0.773,3864.4,0
56.64,1326.8,508.7,99.26,156.7,8.287,3739.2,0
43.15,2134.4,695.4,100.0,,5.414,772.8,0
44.74,2749.3,376.3,100.0,316.0,4.349,4590.1,0
77.56,1575.5,516.1,87.49,114.7,1.798,4257.7,1
72.57,1279.6,559.1,,397.8,3.615,2829.2,0
57.5,1608.5,417.2,82.22,112.3,3.527,3157.2,1
72.64,1962.6,590.6,90.27,100.2,4.883,1644.6,1
59.72,1836.1,328.7,88.54,239.8,1.174,3361.9,0
-17.543157226334486,1639.7,414.8,85.91,383.4,5.172,3596.0,0
-27.21024994063945,1932.2,463.7,88.35,461.8,0.629,2753.4,0
77.74,1933.6,386.8,90.07,121.8,3.565,1.3,0
47.88,1346.7,536.8,100.0,223.4,1.551,2011.6,0
33.67,1738.2,760.1,88.5,214.5,2.152,3538.8,0
49.37,1888.2,497.5,100.0,449.1,7.613,3403.3,0
82.67,1314.9,477.3,84.25,159.5,0.854,2076.1,0
37.66,1092.0,553.2,76.65,479.2,1.183,3978.0,0
71.57,1852.2,425.4,85.41,350.0,1.892,1583.8,0
79.11,1278.5,805.3,100.0,396.3,0.559,3060.9,0
66.89,11414.71608373373,598.4,96.04,191.6,0.917,3126.7,0
41.4,1720.7,674.7,91.2,494.5,0.842,4319.7,0
42.15,1480.9,627.1,100.0,204.3,2.69,2994.4,0
56.2,1929.8,500.4,99.17,251.3,,3227.6,0
64.4,1404.8,542.3,89.95,305.7,6.33,123.6,0
66.59,1612.7,575.1,87.97,301.1,2.202,2211.0,0
64.88,1315.8,473.1,90.12,378.4,4.101,213.5,0
69.97,1364.8,485.6,89.38,212.4,2.122,3315.4,0
54.68,1576.4,570.1,100.0,93.7,2.081,2033.2,0
75.61,1978.7,580.0,88.68,328.5,,3917.9,1
48.31,2147.7,527.0,87.56,,4.392,395.5,1
42.61,823.8,456.5,100.0,318.2,3.068,639.3,0
71.41,2034.2,323.3,99.82,492.3,2.865,797.7,0
51.44,1454.1,562.7,100.0,471.7,3.058,4373.6,0
,1570.8,676.2,85.21,283.1,4.38,3400.6,0
64.12,1994.5,649.0,86.82,358.5,6.779,1867.3,0
78.62,1608.6,473.2,92.16,245.6,3.989,2607.6,0
65.21,2030.9,602.0,90.38,345.5,3.25,2160.8,0
54.24,1657.3,636.1,95.75,155.4,3.389,2730.1,0
78.43,1376.9,298.8,100.0,160.7,7.169,2506.1,1
37.7,2090.0,422.5,89.14,266.2,4.101,742.7,0
88.71,985.1,343.7,80.2,231.1,3.327,4080.0,1
63.71,1444.6,748.9,79.68,308.2,5.223,268.2,0
78.73,2026.6,463.6,92.69,80.7,1.397,1847.8,0
57.24,1464.3,380.0,86.31,67.1,3.757,1763.5,1
68.54,1166.8,431.8,83.88,493.8,2.756,2395.8,0
67.83,1193.1,586.7,90.54,65.0,1.946,2773.5,1
75.2,1603.6,504.3,96.85,283.9,1.812,587.9,1
63.03,1806.1,557.1,99.58,184.5,2.129,844.1,0
73.75,2029.8,460.2,94.77,302.0,4.176,4847.7,0
64.54,1056.2,563.2,82.03,160.8,3.375,3203.1,0
55.3,1766.7,460.9,92.16,243.0,4.177,1492.6,0
71.28,1438.9,388.2,99.65,167.1,5.583,971.5,0
52.0,1210.2,678.1,91.24,264.2,3.092,1961.2,0
61.43,1489.2,557.7,89.55,326.5,0.453,1116.1,0
58.76,987.4,523.2,89.05,382.1,3.418,2676.8,0
71.63,1940.5,669.4,91.92,372.3,6.038,2295.3,0
66.29,1048.7,517.4,100.0,153.5,1.446,2346.5,0
56.09,1439.4,507.3,91.96,355.4,4.649,1003.4,0
46.8,1337.4,600.1,92.99,83.1,2.772,1785.9,0
92.16,1599.9,552.8,91.79,115.8,1.161,1086.3,0
52.86,1370.5,417.0,89.92,307.2,5.717,3953.0,0
42.02,1649.2,348.5,94.42,385.9,4.541,3633.9,0
84.21,2119.7,470.0,79.9,389.8,4.395,2304.5,1
92.74,1757.0,411.8,89.79,401.8,5.967,3151.9,0
64.91,2087.7,575.9,86.07,288.7,2.757,3909.5,0
92.63,1662.2,352.5,93.49,199.1,2.605,1795.0,0
72.79,2172.4,641.5,92.01,397.4,3.181,4890.1,0
74.5,1384.7,260.6,100.0,368.6,5.151,424.2,0
68.83,2542.3,547.3,91.24,392.2,4.402,872.4,0
59.62,1168.2,501.5,89.72,256.8,5.266,4081.2,0
53.11,1500.7,472.7,90.38,237.1,2.55,2536.1,0
67.61,2138.9,475.9,89.61,128.7,4.134,4114.0,1
71.67,2385.7,474.8,81.49,407.3,5.886,973.7,0
59.18,1373.9,457.6,92.83,499.0,3.109,1649.3,0
70.41,1169.5,285.7,100.0,237.3,4.123,1308.3,0
75.19,1767.9,345.6,100.0,215.8,3.82,740.5,0
64.07,1922.7,721.2,84.58,388.7,0.824,4689.2,0
87.15,1636.9,427.9,100.0,414.6,1.837,3957.7,0
73.6,890.2,558.6,97.5,,1.499,2145.4,1
93.49,1835.0,539.7,,63.7,3.361,87.4,1
66.29,1768.7,660.1,100.0,339.8,1.78,3553.4,0
78.7,1978.7,516.1,94.82,63.6,3.829,991.0,1
82.66,1635.4,545.4,100.0,115.2,5.583,2267.4,1
64.23,1693.0,713.3,93.33,278.5,3.063,4386.0,0
72.41,1843.2,479.7,,343.2,0.687,1228.0,0
53.73,1173.8,387.8,79.52,475.3,0.82,1248.0,0
60.68,1889.9,515.5,86.71,71.3,6.57,1516.4,1
58.76,1844.4,572.7,98.78,426.2,4.394,299.8,0
63.58,2147.3,563.0,100.0,79.4,2.118,4818.4,0
44.41,1659.3,590.2,92.36,175.9,3.708,1546.3,0
69.53,2286.3,355.8,100.0,346.4,5.047,552.1,0
83.04,1733.5,462.7,88.19,179.1,3.0,698.7,0
43.56,1429.1,495.9,92.75,279.3,5.249,569.0,0
63.7,1787.7,459.9,81.78,274.5,2.295,3742.9,0
78.29,939.6,696.8,100.0,239.3,6.238,2336.2,0
52.95,1797.6,513.6,93.06,336.5,0.863,819.5,0
80.92,1676.1,454.4,92.43,260.6,,2885.7,0
53.87,1763.7,543.1,100.0,203.6,0.455,995.1,0
72.76,1779.3,257.2,93.19,490.6,,1619.9,0
50.96,1638.0,543.2,96.83,238.6,1.816,4213.6,0
43.46,1161.9,468.0,88.21,51.2,2.546,3110.4,1
53.68,1498.7,570.5,83.61,436.0,5.138,3265.6,0
48.37,1827.9,429.1,87.36,188.9,8.31,3521.0,1
58.29,1627.4,605.0,85.49,86.7,3.256,1812.0,1
76.22,1803.8,491.8,100.0,123.0,2.066,4525.0,0
69.19,1504.7,545.5,100.0,366.2,6.219,1297.7,0
90.71,2376.1,544.3,86.04,372.0,0.95,2886.2,0
84.04,1750.2,642.2,90.16,117.9,7.4,2558.2,1
39.52,2107.4,616.1,100.0,226.2,3.228,283.5,0
84.11,2082.5,333.5,100.0,368.0,3.418,1786.9,0
70.15,1251.1,614.9,100.0,371.5,2.777,674.2,0
76.21,1573.4,431.4,84.99,410.6,8.29,4846.0,1
51.09,1266.9,438.2,83.73,177.1,4.579,387.2,0
92.78,1709.2,555.7,93.88,433.9,0.375,3099.2,0
57.72,1956.5,404.1,86.69,90.8,5.458,994.8,1
52.98,1231.1,397.7,74.38,466.1,5.646,2097.1,0
92.33,1510.8,508.9,95.44,382.2,3.046,1358.0,0
58.4,1559.5,426.5,97.73,102.2,6.57,2670.8,1
63.4,1277.8,447.0,87.39,122.4,3.871,584.6,0
86.93,1263.6,485.7,94.36,473.2,1.716,4236.2,0
55.01,1285.1,391.7,98.15,316.0,,1174.3,0
46.89,1288.3,540.4,93.3,320.4,6.475,800.5,0
84.56,993.5,464.9,84.5,352.7,4.725,3833.1,0
82.73,2061.3,602.2,100.0,428.7,3.528,549.6,0
55.66,1427.1,719.3,100.0,360.7,6.468,3310.4,0
49.38,1662.0,707.3,94.58,428.0,0.23,4370.5,0
44.1,783.7,372.9,85.16,222.9,1.035,4418.5,0
64.02,1607.2,573.3,95.15,369.8,0.527,3338.3,0
64.76,2156.4,430.3,100.0,466.9,,3829.0,0
81.01,1919.0,551.8,99.48,419.7,1.768,1503.9,0
80.81,1286.3,682.9,100.0,457.8,3.791,1825.9,0
87.84,1863.2,603.9,100.0,428.9,,4538.7,0
65.58,1311.4,650.4,88.81,265.9,1.331,4037.7,0
45.87,1683.4,450.5,87.4,188.7,4.165,3150.1,0
88.94,1469.1,624.2,98.02,298.5,4.342,3782.4,0
59.72,1121.8,590.4,81.36,232.6,3.637,2062.2,0
77.66,953.9,476.9,93.05,,0.1,2256.5,0
67.62,1618.0,363.5,94.64,452.7,1.694,1583.1,0
81.58,1700.5,414.5,96.26,392.3,4.353,2896.3,0
57.07,1851.3,753.0,83.31,475.3,0.305,4618.6,0
,1779.1,586.5,100.0,275.4,1.53,3771.2,0
72.16,1389.6,650.6,,258.7,2.185,716.2,0
57.72,1602.1,473.0,88.32,255.3,3.843,663.2,0
61.62,1360.1,529.3,94.03,480.2,3.52,3737.9,0
62.31,1006.9,633.0,98.56,460.9,0.329,1383.3,0
64.23,956.4,610.5,82.63,212.2,2.524,888.5,0
,1281.0,329.8,100.0,192.1,1.961,3640.2,0
49.87,1735.2,523.2,82.23,,0.091,2145.6,0
55.66,1911.8,505.5,80.92,311.1,4.514,2491.7,0
51.03,1030.8,476.8,79.16,246.3,,257.9,0
68.55,2184.0,606.7,89.23,375.6,8.736,3758.3,0
65.83,1660.2,691.4,82.42,208.1,3.533,4130.8,1
64.05,1071.2,578.9,93.52,477.3,3.917,1412.3,0
15.17,1274.6,571.5,100.0,234.7,6.195,1900.6,0
76.36,1434.2,612.2,100.0,496.0,3.107,3294.4,0
53.21,1981.9,451.0,98.16,259.5,3.652,378.4,1
86.08,982.3,577.3,98.6,328.7,2.297,1297.1,0
83.57,2171.0,563.9,90.55,282.0,,3065.1,1
83.8,2143.9,359.2,93.12,82.8,1.488,3642.6,1
36.2,1234.7,501.1,77.1,173.4,4.079,1311.8,0
74.51,1748.0,518.1,100.0,248.1,1.779,2873.7,0
65.53,1863.3,469.7,92.16,174.2,2.041,2214.3,0
44.34,1760.8,523.4,92.53,54.8,0.027,143.3,0
56.24,1237.1,460.3,86.54,246.2,2.129,370.3,0
121.7,1110.5,535.3,99.98,163.9,5.139,4257.7,0
77.54,2104.5,567.2,91.55,316.4,3.668,4428.3,0
86.07,1562.8,549.3,91.6,492.5,0.601,967.7,0
49.46,1583.2,424.8,,291.5,3.366,2524.0,0
71.06,1612.4,645.6,98.45,495.3,0.796,44.9,0
88.2,2214.8,635.6,88.6,171.1,4.355,3469.5,1
69.43,1823.1,541.2,89.81,356.0,0.904,1405.7,0
36.7,1757.0,531.4,100.0,325.2,0.699,1703.2,1
67.48,2161.2,105.1,91.09,,6.215,4540.9,1
59.0,2400.7,445.0,83.86,245.4,3.891,223.3,0
78.96,1451.5,420.9,82.24,411.8,5.919,2461.2,0
67.75,1066.4,643.9,94.61,182.0,3.346,283.8,0
35.93,973.6,502.4,89.63,470.1,5.008,885.5,0
62.72,1987.8,518.7,87.76,432.0,0.41,3554.0,0
61.87,1637.9,696.8,100.0,260.8,1.48,4717.9,0
61.84,1927.1,458.6,100.0,449.6,,1816.6,0
46.42,1715.0,605.1,85.01,453.4,1.564,3851.4,0
61.63,1246.7,556.8,90.59,230.7,1.415,1333.6,0
65.29,1554.4,766.9,100.0,255.8,3.607,272.9,0
87.78,1750.6,633.0,96.38,231.0,0.371,1970.2,0
52.7,662.8,544.2,96.72,,3.743,2781.5,0
-38.974571360575155,1783.2,377.3,92.24,165.4,2.463,3089.4,0
72.11,1666.5,312.4,100.0,57.6,3.462,1174.3,1
59.85,1140.1,582.9,89.48,490.3,2.585,2351.0,0
76.99,1766.0,379.5,90.39,267.4,5.001,1515.7,0
46.84,1641.8,520.9,93.25,262.0,5.028,3186.8,0
38.33,1369.8,561.0,94.12,396.8,6.044,1494.8,0
,1480.2,588.5,,371.0,2.329,3604.7,0
64.17,1567.6,490.5,94.55,338.4,2.913,2732.1,0
59.96,2474.3,465.7,93.97,226.9,4.357,1909.1,0
84.75,1350.2,460.2,100.0,296.1,6.706,1789.3,0
72.68,1830.7,460.5,94.51,363.0,3.721,428.5,0
50.98,1826.0,519.8,95.85,149.5,1.376,3477.8,0
94.98,1125.0,459.1,,358.0,2.857,559.4,0
71.94,2021.3,579.0,97.63,270.1,2.214,4218.3,0
55.41,1186.5,398.7,88.61,231.8,2.413,2560.7,0
82.32,1813.3,480.4,100.0,427.7,0.524,723.8,0
58.64,1431.1,395.5,82.9,109.8,2.249,4846.0,1
42.49,1571.3,405.5,98.79,353.2,2.16,1236.6,0
42.77,1100.5,553.1,100.0,306.9,1.321,1578.2,0
49.13,1649.9,461.6,95.58,458.5,0.426,1050.1,0
79.06,1001.3,512.2,93.08,139.9,4.002,4070.4,0
58.07,1422.8,464.2,95.66,229.3,4.81,1714.7,0
51.46,1771.9,645.4,97.1,445.4,3.222,2249.2,0
38.5,1832.9,542.6,98.53,141.1,3.681,1497.4,0
70.74,1271.3,521.6,100.0,270.9,1.741,4681.6,0
42.49,1526.7,664.2,87.54,116.6,2.596,3117.3,0
53.52,2282.7,387.6,94.38,185.4,1.848,1953.4,0
83.44,1951.2,402.5,90.99,339.3,1.426,4424.4,0
56.18,1832.8,464.2,77.87,214.8,5.249,133.3,0
60.48,1682.7,481.8,96.61,185.7,5.912,3612.1,0
59.89,11001.416868861676,444.5,79.4,425.8,4.606,1443.5,0
66.13,1157.3,397.9,85.01,291.0,3.479,3634.0,0
50.9,1796.6,426.6,100.0,182.9,4.632,4879.3,0
65.58,1541.5,341.3,76.83,273.1,1.044,2124.8,0
55.92,935.4,485.9,89.45,499.9,2.162,3598.6,0
68.06,1021.6,588.2,82.58,65.1,7.334,2074.6,1
48.58,1395.9,526.2,94.92,361.6,0.319,4867.9,0
73.19,831.8,558.7,95.25,422.0,5.309,473.7,0
58.24,1081.8,421.7,87.54,205.9,,1463.8,0
74.44,2219.2,434.5,98.87,273.8,1.35,3445.3,0
88.0,1917.9,614.2,100.0,463.6,2.454,2662.2,0
91.84,1526.7,510.6,89.98,249.5,2.252,3356.8,0
82.78,1220.5,332.6,78.81,198.1,3.727,3182.2,1
61.96,1200.2,393.9,95.95,337.2,2.699,1670.9,0
82.75,1648.1,656.7,80.1,418.7,3.991,4322.0,0
64.71,1943.8,726.9,94.12,396.6,0.813,393.9,0
,559.0,354.7,91.25,79.1,1.073,609.7,0
45.03,1404.8,706.6,92.44,112.5,1.743,1549.1,0
53.27,1600.1,559.6,82.29,97.7,6.358,4419.6,1
110.59,1245.2,489.5,89.95,138.2,2.527,2773.7,1
70.05,2186.0,520.1,97.7,202.9,2.62,2282.9,0
30.86,1754.5,646.3,93.03,460.2,1.073,254.0,0
53.79,987.5,469.6,90.05,,3.186,1152.9,0
46.06,1584.6,333.7,97.21,330.4,2.856,2226.4,0
53.33,1650.0,437.1,89.3,76.8,3.956,1351.6,0
40.09,2076.6,609.0,84.24,115.7,0.164,2904.7,0
80.8,2015.7,478.4,94.58,,2.293,3422.9,1
52.48,1539.7,542.5,89.4,392.0,1.437,2844.0,0
54.45,476.0,556.3,87.87,82.2,0.279,2433.4,0
41.88,1494.5,596.4,92.38,65.3,1.45,2919.7,0
61.56,1774.3,656.5,100.0,,1.916,3146.7,0
73.28,1156.1,544.0,96.17,85.0,0.962,1092.7,0
55.93,940.7,406.9,100.0,488.0,5.202,300.0,0
62.73,2239.3,452.0,89.4,81.9,1.827,2237.0,1
75.73,2189.2,690.4,100.0,67.4,2.519,2822.0,1
62.77,1317.7,442.2,,306.6,,800.0,0
52.9,1607.4,686.8,91.6,140.5,1.965,1010.2,0
73.2,1307.6,421.5,95.67,497.6,0.913,2207.7,0
67.65,1462.0,627.0,85.28,248.3,2.654,2081.5,0
53.2,1428.0,536.5,87.05,434.2,4.493,3079.8,0
45.76,1625.3,247.1,89.63,174.9,2.779,1513.1,0
68.35,2542.1,533.1,86.77,438.1,3.316,3609.5,0
45.04,1711.4,666.5,97.05,154.8,4.962,1743.8,1
72.23,1350.7,790.2,100.0,164.2,3.016,663.7,0
57.07,1275.2,571.6,82.11,299.2,2.454,872.5,0
40.9,1301.5,646.6,92.41,476.0,3.924,4961.3,0
53.18,1233.4,457.4,93.91,304.9,0.636,4479.7,0
46.68,1974.3,363.9,88.8,284.3,0.116,2547.8,0
76.29,1088.9,502.9,90.32,209.7,0.661,636.5,0
56.35,2438.6,516.6,98.66,375.7,4.438,2663.8,0
62.9,488.5,697.0,86.41,438.5,1.688,2898.7,0
85.44,1397.2,673.9,88.12,413.9,5.747,4085.9,0
86.33,1725.5,507.6,87.13,334.0,6.648,1074.8,0
77.2,1037.6,466.8,88.29,118.7,0.278,1049.7,0
57.96,2186.1,399.0,94.15,286.7,2.759,2134.0,0
73.8,1193.0,530.8,77.95,135.5,5.262,875.7,0
34.02,1394.4,407.6,100.0,397.9,6.153,3895.6,0
51.32,1708.6,755.5,92.89,446.6,2.788,2434.0,0
54.3,1237.1,322.4,90.8,162.0,3.464,2528.8,0
73.49,2007.6,511.9,98.06,95.3,3.915,1364.7,1
65.39,2584.8,623.6,86.78,413.9,2.404,258.3,0
45.29,1923.7,532.3,90.91,90.2,3.9,916.5,0
99.43,1885.3,528.3,99.09,173.9,1.541,1086.4,0
77.48,2375.3,611.7,86.94,201.7,3.35,2855.7,0
52.15,1579.7,509.9,96.79,279.2,0.472,2729.5,1
61.93,1584.4,479.0,84.04,349.3,2.275,256.5,0
86.26,979.5,515.0,86.73,279.9,9.244,2708.6,1
75.66,1404.1,513.6,95.66,190.2,5.368,560.0,0
64.85,1889.6,651.0,86.94,471.8,1.314,1286.0,0
55.96,2543.1,513.2,95.14,145.4,1.853,13.8,0
55.01,1654.8,364.6,89.2,108.1,3.853,3011.5,1
49.95,1911.0,502.4,89.01,217.4,2.542,3859.6,1
42.18,1927.9,369.1,94.81,370.6,1.473,1977.8,0
71.25,1489.1,629.8,100.0,256.0,7.039,3107.0,0
109.03,1568.0,581.8,86.74,64.2,3.86,2713.9,1
75.41,1524.2,340.8,92.87,357.9,3.104,4614.4,0
65.18,1394.7,559.1,76.02,108.9,3.382,1670.4,0
62.43,1619.5,562.6,94.95,491.6,4.041,3392.0,0
74.62,1465.7,687.3,89.98,253.3,8.096,2500.9,0
41.74,1677.1,675.0,93.47,,0.77,1668.2,0
64.22,1605.6,211.6,96.75,219.1,3.843,4750.5,0
67.13,1520.5,517.5,84.78,179.7,1.574,3327.1,0
55.54,1670.6,402.2,94.73,483.3,2.063,1231.1,0
65.13,1075.6,346.5,83.56,207.7,1.835,1988.1,0
67.19,1261.9,700.0,97.36,414.9,1.326,1043.2,0
57.78,969.3,370.1,88.18,470.8,4.834,4177.1,0
60.41,1572.9,561.8,89.85,124.1,8.898,2541.3,1
48.01,2303.4,762.5,98.76,68.7,3.973,2180.7,1
59.86,1988.6,482.5,78.26,314.8,3.01,1890.3,0
,1115.8,688.1,84.09,422.3,,4952.0,0
63.79,1596.1,607.6,91.13,493.0,0.446,4997.1,0
55.08,1897.9,428.5,100.0,359.6,2.32,768.9,0
56.57,1357.6,341.0,92.6,102.0,3.792,4277.4,1
78.46,1300.8,329.7,97.53,227.2,8.466,2064.2,0
59.3,1256.5,435.0,90.01,166.4,2.597,836.1,0
56.21,1769.7,511.6,100.0,330.5,4.259,4933.6,0
66.7,1116.4,642.6,83.21,255.5,3.813,776.6,0
64.94,1578.9,470.1,87.96,203.7,2.607,3689.4,0
81.01,1719.3,736.5,88.62,280.9,,3334.4,0
64.66,9078.538265040943,343.1,99.38,,2.445,1395.5,0
68.38,1407.2,606.0,97.82,264.5,2.179,4655.9,0
66.85,1577.3,665.1,93.8,326.8,10.819,170.7,0
64.03,1883.8,540.6,94.05,146.2,2.592,633.0,0
69.1,1765.4,456.8,,479.8,1.656,4902.9,0
61.15,1194.9,488.4,88.78,344.3,4.51,1678.3,0
18.86,1055.8,512.9,96.03,55.8,2.745,1511.4,0
53.34,1451.9,494.2,97.08,267.1,2.396,451.6,0
69.4,1897.2,385.2,92.51,79.0,3.931,2940.8,1
61.14,1884.7,600.3,100.0,187.2,1.372,3111.1,0
56.99,1454.0,400.6,90.41,170.9,3.554,4758.1,0
40.4,1073.2,357.5,93.3,143.6,0.283,3480.4,0
74.12,1703.1,454.4,98.47,,5.248,1278.8,0
41.78,1321.7,583.6,87.52,378.5,4.04,291.8,0
,1376.0,447.2,94.55,234.3,1.194,221.1,0
,1606.3,475.3,100.0,97.4,5.49,699.2,0
53.72,1446.0,494.5,100.0,221.4,2.162,2380.9,0
46.89,1519.7,468.0,98.18,415.5,1.797,124.7,0
73.86,1830.0,312.1,88.94,138.5,7.407,4.8,1
74.63,2331.1,612.1,94.97,467.3,2.467,2.1,0
79.97,1733.6,835.0,85.13,75.3,5.417,1371.0,1
89.72,816.2,658.8,90.5,223.8,0.383,1613.0,0
63.13,1489.4,427.8,88.65,484.2,4.559,155.0,0
32.15,1743.4,321.7,92.87,89.1,2.445,273.5,0
55.65,1885.0,598.1,100.0,481.9,1.54,1548.5,0
41.87,1142.5,485.8,94.94,418.3,2.69,3501.6,0
77.66,1215.6,493.9,91.25,225.2,,44.0,0
98.66,2253.8,510.3,74.45,138.4,,495.3,1
36.2,1560.0,612.5,82.14,424.8,2.059,2923.3,0
13.25,1315.0,502.6,100.0,321.9,5.148,2242.1,0
,964.1,655.0,89.32,90.9,2.632,735.2,1
83.02,1740.0,582.8,85.79,208.3,2.42,4113.6,0
39.06,1590.3,595.5,86.99,95.5,1.644,1006.0,0
61.24,1474.0,457.7,94.07,51.5,0.874,521.2,1
44.03,1525.0,580.5,97.19,367.1,1.526,4633.6,0
41.16,1874.9,615.5,85.59,493.8,4.754,3450.0,0
57.1,1465.2,718.0,88.62,411.6,1.606,3919.3,0
65.0,1923.3,671.9,90.79,267.6,2.861,370.2,0
56.35,1975.4,620.0,94.49,123.2,2.177,3348.4,0
38.81,1872.3,731.5,92.28,300.8,2.213,3916.9,0
66.66,1514.2,570.6,95.41,399.2,2.622,3691.7,0
27.88,1347.4,461.0,98.55,113.4,2.306,2512.0,0
92.86,1455.4,408.7,88.38,459.6,2.355,4136.4,0
54.28,2062.3,513.5,95.79,205.3,5.66,2367.9,0
68.88,659.3,394.1,87.45,399.7,0.279,3586.7,0
28.48,868.6,328.2,97.12,91.1,4.37,3839.4,0
49.11,1571.1,623.1,98.73,,4.756,2438.1,0
87.29,1882.6,512.3,90.67,267.7,4.041,3822.2,0
-9.89969523055921,1327.9,573.1,89.12,421.9,0.672,4541.0,0
42.76,1290.3,602.4,85.94,177.5,2.013,2071.0,0
70.15,1108.9,589.1,94.75,471.2,2.445,4413.3,0
56.97,1721.5,336.4,72.97,266.0,2.905,105.1,0
65.58,1568.4,504.9,100.0,,4.043,4880.2,0
79.4,1869.8,323.9,,368.0,2.747,2605.2,0
70.48,1633.3,585.2,100.0,375.0,3.858,4697.9,0
